order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age
ORD3227,20.03.2024,  Paul Weber,  paul.weber@example.com  ,United Kingdom,Furniture,4,€405.22,19
ORD2178,08/12/2024,  Sofia Wagner,  sofia.wagner@example.com  ,United Kingdom,,4,643.21,52
ORD3477,August 10 2024,  Jonas Müller,  JONAS.MÜLLER@EXAMPLE.COM  ,germany,Electronics,1,1414.79,59
ORD1022,February 09 2024,  Paul Weber,null,ES,Office Supplies,4,€77.34,62
ORD3041,September 16 2024,Paul Becker,  PAUL.BECKER@EXAMPLE.COM  ,France,Office Supplies,1,73.36,50
ORD3245,01/01/2024,Emma  Becker ,  EMMA.BECKER@EXAMPLE.COM  ,Spain,Furniture,5,€993.47,21
ORD1700,September 14 2024,Felix Müller,  Felix.Müller@Example.Com  ,DE,Office Supplies,1,€929.04,49
ORD1881,17.05.2024,  Marie Weber,null,Netherlands,Office Supplies,-3,1386.37,39
ORD1338,2024-02-11,Lukas  Schmidt ,  Lukas.Schmidt@Example.Com  ,netherlands,Office Supplies,1,€737.09,65
ORD3165,04/18/2024,Emma  Fischer ,  Emma.Fischer@Example.Com  ,Netherlands,Electronics,null,€1487.63,23
ORD2430,12.04.2024,Marie  Müller ,  Marie.Müller@Example.Com  ,Spain,Electronics,null,598.93,61
ORD2980,16/02/2024,Anna  Weber ,  Anna.Weber@Example.Com  ,ES,Office Supplies,null,,51
ORD2282,July 19 2024,Sofia  Fischer ,  sofia.fischer@example.com  ,spain ,Electronics,3,183.70,36
ORD1227,February 05 2024,Anna Wagner,  ANNA.WAGNER@EXAMPLE.COM  ,NL,Office Supplies,2,975.90,36
ORD3056,19/03/2024,  Emma Klein,  emma.klein@example.com  ,FR,Furniture,1,546.34,69
ORD2487,May 28 2024,Emma Becker,  Emma.Becker@Example.Com  ,United Kingdom,Furniture,3,87.02,59
ORD1107,02/16/2024,Paul Klein,  paul.klein@example.com  ,netherlands,Office Supplies,1,87.87,49
ORD2388,07/01/2024,Anna Weber,  ANNA.WEBER@EXAMPLE.COM  ,Spain,Electronics,4,"€1,001.04",32
ORD2404,16/03/2024,Sofia Klein,  Sofia.Klein@Example.Com  ,france ,Furniture,5,€1188.70,69
ORD2451,September 08 2024,Jonas  Fischer ,  jonas.fischer@example.com  ,United Kingdom,Office Supplies,1,"1,369.26",41
ORD3387,2024-06-24,  Felix Müller,  felix.müller@example.com  ,España,Office Supplies,5,€1455.92,45
ORD2307,05.09.2024,Marie  Müller ,null,DE,Office Supplies,2,"€1,408.26",19
ORD2680,07/01/2024,Jonas Schmidt,  jonas.schmidt@example.com  , germany,Electronics,2, ,38
ORD2189,18/09/2024,Paul Fischer,  Paul.Fischer@Example.Com  ,The Netherlands,Office Supplies,4,877.53,21
ORD1857,03/29/2024,Lukas  Becker ,  Lukas.Becker@Example.Com  ,The Netherlands,Electronics,-2,"1,104.29",24
ORD1592,January 31 2024,Emma Schmidt,  emma.schmidt@example.com  ,Spain,Office Supplies,5, ,62
ORD2634,2024-02-15,  Felix Weber,  FELIX.WEBER@EXAMPLE.COM  ,UK,Furniture,2,871.66,31
ORD2037,April 15 2024,Anna Weber,  Anna.Weber@Example.Com  ,Spain,Electronics,5,339.48,36
ORD2548,24/02/2024,Felix  Schmidt ,  FELIX.SCHMIDT@EXAMPLE.COM  ,NL,Electronics,3,1302.44,63
ORD1030,14.04.2024,  Marie Schmidt,  Marie.Schmidt@Example.Com  ,NL,Electronics,2,"1,376.17",62
ORD1010,March 01 2024,Lukas Becker,  lukas.becker@example.com  ,U.K.,Office Supplies,3,764.15,51
ORD2628,March 02 2024,Jonas Schmidt,  JONAS.SCHMIDT@EXAMPLE.COM  ,France,Office Supplies,3,€287.59,30
ORD1438,07/29/2024,Paul  Becker ,  paul.becker@example.com  ,GERMANY ,Furniture,2,€61.89,42
ORD2366,08.09.2024,Anna Becker,  anna.becker@example.com  ,france ,Furniture,4,733.67,34
ORD1971,11.09.2024,Lukas  Becker ,  Lukas.Becker@Example.Com  ,FR,Furniture,4,209.12,27
ORD1710,14.09.2024,Sofia Schmidt,  sofia.schmidt@example.com  ,United Kingdom,Furniture,5,936.20,64
ORD3033,23.07.2024,Lukas Wagner,  lukas.wagner@example.com  ,FR,Electronics,3,276.70,45
ORD2482,08/22/2024,Paul Fischer,  Paul.Fischer@Example.Com  ,Spain,Electronics,2,311.21,25
ORD3036,2024-04-21,Emma Weber,  emma.weber@example.com  ,The Netherlands,Furniture,4,177.02,20
ORD1669,2024-04-30,Sofia Schmidt,  Sofia.Schmidt@Example.Com  ,netherlands,Electronics,2,228.83, 
ORD1866,14.01.2024,Felix Müller,  Felix.Müller@Example.Com  ,france ,Electronics,4,130.95,53
ORD2192,August 04 2024,  Lukas Becker,  Lukas.Becker@Example.Com  ,Germany,Office Supplies,4,N/A,45
ORD1845,01/24/2024,Lukas  Weber ,  lukas.weber@example.com  ,Germany,Furniture,5,1070.30,34
ORD1125,2024-08-21,Emma  Wagner ,  EMMA.WAGNER@EXAMPLE.COM  ,Netherlands,Furniture,4,995.43,-
ORD1257,06/01/2024,Sofia  Müller ,  sofia.müller@example.com  ,España,Office Supplies,4,€389.79,44
ORD3296,2024-08-14,Anna Schmidt, ,The Netherlands,Furniture,5,677.66,47
ORD3025,March 25 2024,Jonas  Wagner ,  Jonas.Wagner@Example.Com  ,The Netherlands,Office Supplies,4,€33.27,41
ORD2967,2024-05-10,Marie  Klein ,  marie.klein@example.com  ,Germany,Office Supplies,1,229.10,54
ORD2926,2024-06-21,Anna Müller,  Anna.Müller@Example.Com  ,España,Electronics,1,€574.64,N/A
ORD2337,09.02.2024,  Marie Becker,  Marie.Becker@Example.Com  ,uk,Electronics,1,159.19,19
ORD3061,2024-09-08,  Jonas Müller,  JONAS.MÜLLER@EXAMPLE.COM  ,netherlands,Electronics,1,39.55,65
ORD2160,20.07.2024,Paul Fischer,  Paul.Fischer@Example.Com  ,France,Electronics,4,402.79,18
ORD3011,September 12 2024,Paul Müller,  PAUL.MÜLLER@EXAMPLE.COM  ,United Kingdom,N/A,5,580.47,22
ORD2028,2024-06-22,  Sofia Klein,null,spain ,Furniture,5,€17.84,69
ORD2059,01/10/2024,Anna Müller,  ANNA.MÜLLER@EXAMPLE.COM  ,The Netherlands,Office Supplies,1,"1,238.61",42
ORD1198,10.06.2024,  Jonas Weber,  JONAS.WEBER@EXAMPLE.COM  , germany,Electronics,4,46.57,59
ORD1628,2024-04-29,Paul Müller,  PAUL.MÜLLER@EXAMPLE.COM  ,Spain,Office Supplies,2,€964.35,40
ORD1409,03.04.2024,  Sofia Schmidt,  SOFIA.SCHMIDT@EXAMPLE.COM  ,Spain,Electronics,3,"1,131.24",35
ORD3362,14/02/2024,Emma  Becker ,  EMMA.BECKER@EXAMPLE.COM  ,uk,Office Supplies,5,€1392.60,66
ORD2740,March 19 2024,Sofia Weber,  SOFIA.WEBER@EXAMPLE.COM  ,spain ,Office Supplies,-5,€150.34,55
ORD3103,2024-09-15,Emma Wagner,  EMMA.WAGNER@EXAMPLE.COM  ,England,Furniture,5,€958.85,30
ORD2198,03.03.2024,Paul Wagner,  paul.wagner@example.com  ,NL,Electronics,5,"€1,052.31",27
ORD1282,16/06/2024,Sofia Weber,  Sofia.Weber@Example.Com  , France,Furniture,2,676.46,53
ORD3198,31/05/2024,  Lukas Müller,  Lukas.Müller@Example.Com  ,NL,Electronics,2,€402.74,37
ORD1839,2024-06-08,Jonas Fischer,  Jonas.Fischer@Example.Com  ,España,Furniture,3,1435.22,56
ORD2493,09/04/2024,  Jonas Weber,  Jonas.Weber@Example.Com  ,Deutschland,Electronics,1,1468.23,60
ORD2226,26.07.2024,  Emma Fischer,  Emma.Fischer@Example.Com  ,NL,Furniture,1,1061.17,54
ORD1639,September 24 2024,  Marie Fischer,  MARIE.FISCHER@EXAMPLE.COM  ,UK,Office Supplies,2,1468.99,57
ORD2619,08/03/2024,Jonas  Fischer ,  jonas.fischer@example.com  ,The Netherlands,Electronics,4,€160.50,57
ORD1631,2024-08-29,Anna Schmidt,  Anna.Schmidt@Example.Com  ,france ,Office Supplies,3,-,18
ORD2201,02.03.2024,Felix  Schmidt ,  felix.schmidt@example.com  ,Spain,Electronics,5,553.06,59
ORD2299,May 02 2024,Emma  Klein ,  EMMA.KLEIN@EXAMPLE.COM  ,England,Furniture,3,"€1,388.63",26
ORD3382,04/23/2024,  Emma Wagner,  Emma.Wagner@Example.Com  ,spain ,Furniture,-2,955.82,61
ORD1412,05/19/2024,Jonas Weber,  Jonas.Weber@Example.Com  , germany,Office Supplies,1,797.54,69
ORD1013,January 13 2024,  Anna Fischer,  Anna.Fischer@Example.Com  ,netherlands,Furniture,1,€175.25,null
ORD1483,12.07.2024,  Marie Fischer,  Marie.Fischer@Example.Com  ,England,Furniture,2,68.68,54
ORD2821,17.09.2024,  Emma Wagner,  emma.wagner@example.com  ,GERMANY ,Furniture,5,873.72,41
ORD2058,02/15/2024,Jonas  Wagner ,-,ES,Electronics,5,€1245.99,54
ORD2995,04/22/2024,  Felix Klein,  FELIX.KLEIN@EXAMPLE.COM  , germany,Electronics,5,N/A,51
ORD1475,01/13/2024,  Paul Weber,  paul.weber@example.com  ,Netherlands,Electronics,2,€410.30,65
ORD3253,04/03/2024,Anna Wagner,  ANNA.WAGNER@EXAMPLE.COM  ,NL,Electronics,5,756.52,69
ORD2562,12/04/2024,  Jonas Klein,  jonas.klein@example.com  ,spain ,Office Supplies,5,€39.55,59
ORD2639,27/05/2024,Lukas  Klein ,  lukas.klein@example.com  ,UK,Furniture,3,€843.29,45
ORD1656,22/05/2024,  Paul Fischer,  PAUL.FISCHER@EXAMPLE.COM  ,germany,Furniture,-2,368.03,64
ORD3030,05/23/2024,Emma  Wagner ,  EMMA.WAGNER@EXAMPLE.COM  ,DE,Office Supplies,5,€934.60,59
ORD2141,02/20/2024,  Marie Müller,  MARIE.MÜLLER@EXAMPLE.COM  ,netherlands,Electronics,5,€871.00,23
ORD1536,29/02/2024,Anna Becker,  ANNA.BECKER@EXAMPLE.COM  ,netherlands,Electronics,1,"€1,088.76",60
ORD1967,2024-04-07,  Anna Schmidt,  ANNA.SCHMIDT@EXAMPLE.COM  ,GERMANY ,Furniture,5,€275.28,37
ORD3229,May 27 2024,Sofia  Fischer ,  sofia.fischer@example.com  ,United Kingdom,Electronics,5,null,41
ORD2665,02/09/2024,Jonas Schmidt,  Jonas.Schmidt@Example.Com  ,España,Furniture,5,€77.58,
ORD2662,08/09/2024,Anna  Becker ,  anna.becker@example.com  ,france ,Electronics,5,"€1,227.41",66
ORD3438,30/07/2024,Paul  Becker ,  PAUL.BECKER@EXAMPLE.COM  ,United Kingdom,Office Supplies,2,€183.57,59
ORD2135,20/02/2024,Lukas Müller,  LUKAS.MÜLLER@EXAMPLE.COM  ,ES,Office Supplies,2,€370.51,23
ORD2593,07.04.2024,Sofia Wagner,  sofia.wagner@example.com  ,spain ,Furniture,2,850.64,54
ORD2458,10.09.2024,Sofia Müller,  SOFIA.MÜLLER@EXAMPLE.COM  , France,Office Supplies,5,€1078.56,33
ORD1482,15.04.2024,  Paul Becker,  Paul.Becker@Example.Com  ,Deutschland,Furniture,3,130.72,56
ORD2244,23.01.2024,Felix  Müller ,  felix.müller@example.com  ,netherlands,Furniture,5,€771.26,42
ORD3104,01.05.2024,Anna  Weber ,  anna.weber@example.com  ,Netherlands,Electronics,3,201.52,43
ORD1693,03/21/2024,Marie  Schmidt ,  marie.schmidt@example.com  ,FR,Furniture,5,,30
ORD3264,2024-06-09,Felix  Fischer ,  felix.fischer@example.com  , France,Furniture,4,"€1,257.05",63
ORD3249,January 25 2024,Sofia  Wagner ,-,France,Electronics,1,€1078.49,34
ORD2539,14.01.2024,Anna Becker,  Anna.Becker@Example.Com  ,FR,Furniture,3,386.93,48
ORD2578,08/19/2024,Felix Fischer,  FELIX.FISCHER@EXAMPLE.COM  ,spain ,Office Supplies,5,€381.23,38
ORD3060,July 20 2024,Jonas  Wagner ,  jonas.wagner@example.com  , germany,Furniture,3,705.63,57
ORD2471,2024-07-12,Jonas Wagner,  jonas.wagner@example.com  ,NL,Office Supplies,3,€750.14,30
ORD3345,01/08/2024,  Felix Klein,  felix.klein@example.com  ,NL,Electronics,2,€501.36,41
ORD3115,03/09/2024,Emma  Weber ,  emma.weber@example.com  , France,Electronics,5,592.09,30
ORD2600,01/23/2024,Lukas  Becker ,  LUKAS.BECKER@EXAMPLE.COM  ,France,Office Supplies,2,"1,076.67",21
ORD2533,2024-08-02,  Felix Müller,  FELIX.MÜLLER@EXAMPLE.COM  ,The Netherlands,Electronics,5,€66.17,21
ORD2906,May 21 2024,Jonas  Becker ,  jonas.becker@example.com  ,Netherlands,Office Supplies,2,€531.67,18
ORD1811,April 15 2024,Jonas  Weber ,  Jonas.Weber@Example.Com  ,NL,Furniture,1,754.63,55
ORD2370,2024-03-31,Anna Klein,  anna.klein@example.com  ,España,Office Supplies,3,304.05,58
ORD1153,25.06.2024,  Felix Becker,  FELIX.BECKER@EXAMPLE.COM  ,Spain,Office Supplies,5,638.33,37
ORD2328,05/02/2024,Sofia  Weber ,  Sofia.Weber@Example.Com  , France,Office Supplies,2,€203.03,18
ORD1042,04/05/2024,Anna Weber,  Anna.Weber@Example.Com  ,UK,Furniture,3,1353.51,217
ORD2240,13/04/2024,Anna  Wagner ,  ANNA.WAGNER@EXAMPLE.COM  ,United Kingdom,Office Supplies,2,N/A,61
ORD2418,February 07 2024,  Felix Fischer,  Felix.Fischer@Example.Com  ,france ,Electronics,5,€715.61,55
ORD1878,19.02.2024,Paul Becker,  PAUL.BECKER@EXAMPLE.COM  ,The Netherlands,Electronics,4,316.80,65
ORD2949,04/26/2024,Sofia Klein,  Sofia.Klein@Example.Com  ,France,Furniture,3,736.41,45
ORD3205,27.08.2024,Marie Müller,-,uk,Office Supplies,4,500.52,53
ORD2483,April 15 2024,  Felix Wagner,  felix.wagner@example.com  ,uk,Office Supplies,5,"1,379.26",41
ORD1359,08/20/2024,Felix  Wagner ,  FELIX.WAGNER@EXAMPLE.COM  ,france ,Furniture,5,"€1,222.84",27
ORD1055,February 13 2024,  Marie Wagner,  Marie.Wagner@Example.Com  ,UK,Furniture,3,304.72, 
ORD1879,22.06.2024,  Lukas Weber,  Lukas.Weber@Example.Com  ,ES,Furniture,3,€380.43,51
ORD2318,24/03/2024,Jonas  Schmidt ,  JONAS.SCHMIDT@EXAMPLE.COM  ,Deutschland,Electronics,3,"€1,182.32",51
ORD1026,01.04.2024,  Marie Becker,  MARIE.BECKER@EXAMPLE.COM  ,France,Electronics,3,400.04,null
ORD1680,May 12 2024,Jonas  Fischer ,  jonas.fischer@example.com  , France,Furniture,4,€274.07,45
ORD2238,2024-05-14,Anna Müller,  ANNA.MÜLLER@EXAMPLE.COM  ,The Netherlands,Electronics,3,€518.66,21
ORD2513,01/06/2024,Felix  Müller ,  FELIX.MÜLLER@EXAMPLE.COM  , germany,Furniture,5,1010.39,43
ORD1135,08.08.2024,  Sofia Fischer,  SOFIA.FISCHER@EXAMPLE.COM  ,ES,Office Supplies,1,283.58,49
ORD2534,03/01/2024,Marie  Klein ,  marie.klein@example.com  ,U.K.,,1,€681.25,19
ORD2377,07/07/2024,Emma Weber,  emma.weber@example.com  ,Spain,Office Supplies,4,175.61,58
ORD3390,07/06/2024,Emma  Wagner ,  emma.wagner@example.com  ,UK,Electronics,3,€548.52,22
ORD2000,09/01/2024,  Felix Wagner,  FELIX.WAGNER@EXAMPLE.COM  ,England,Furniture,3,425.95, 
ORD2862,10.04.2024,  Emma Becker,  Emma.Becker@Example.Com  ,UK,Office Supplies,3,€635.09,48
ORD2064,07/28/2024,Jonas  Klein ,  Jonas.Klein@Example.Com  ,ES,Furniture,1,"1,370.81",21
ORD1396,2024-03-05,Sofia  Schmidt ,  SOFIA.SCHMIDT@EXAMPLE.COM  ,FR,Electronics,3,€1170.89,47
ORD3410,2024-02-03,Jonas  Schmidt ,  JONAS.SCHMIDT@EXAMPLE.COM  ,England,Office Supplies,3,268.21,67
ORD1053,2024-09-15,  Marie Schmidt,  MARIE.SCHMIDT@EXAMPLE.COM  ,NL,Electronics,2,949.26,49
ORD1178,2024-04-01,Anna Weber,  anna.weber@example.com  ,uk,Furniture,1,€892.02, 
ORD1507,01/06/2024,Anna  Becker ,  Anna.Becker@Example.Com  ,ES,Electronics,1,112.36,51
ORD1300,20/03/2024,  Jonas Wagner,  Jonas.Wagner@Example.Com  ,Netherlands,Electronics,5,€255.65,19
ORD2552,21.07.2024,  Anna Müller,null,U.K.,Furniture,1,541.75,199
ORD2663,02/19/2024,Sofia  Weber ,  SOFIA.WEBER@EXAMPLE.COM  ,France,null,2,1053.84,29
ORD3009,January 26 2024,Emma  Wagner ,  EMMA.WAGNER@EXAMPLE.COM  ,France,Electronics,3,403.77,44
ORD2001,26/04/2024,Marie Fischer,  MARIE.FISCHER@EXAMPLE.COM  ,NL,Office Supplies,2,€597.84,36
ORD1078,2024-01-09,  Emma Klein,  Emma.Klein@Example.Com  ,GERMANY ,Furniture,4,268.28,65
ORD1995,02/03/2024,  Emma Fischer,  EMMA.FISCHER@EXAMPLE.COM  ,FR,Furniture,5,386.59,51
ORD1726,25.08.2024,Lukas  Klein ,  Lukas.Klein@Example.Com  ,germany,Furniture,3,899.99,61
ORD1228,26.03.2024,Anna Klein,  Anna.Klein@Example.Com  ,Germany,Office Supplies,-,"1,194.47",66
ORD1818,August 21 2024,Paul  Klein ,  PAUL.KLEIN@EXAMPLE.COM  ,England,Office Supplies,1,"1,172.00",48
ORD2397,24.04.2024,Marie Schmidt,  Marie.Schmidt@Example.Com  ,England,Furniture,1,101.99,57
ORD1988,2024-04-18,Felix Becker,  felix.becker@example.com  ,DE,Furniture,2,€691.41,38
ORD1029,05.05.2024,Paul  Weber ,  PAUL.WEBER@EXAMPLE.COM  ,germany,Furniture,5,283.72,61
ORD2657,09/06/2024,Lukas Wagner,  Lukas.Wagner@Example.Com  ,netherlands,Electronics,2,€908.68,22
ORD1561,June 11 2024,  Marie Müller,  marie.müller@example.com  ,uk,Electronics,1,€352.24,64
ORD1225,10/03/2024,  Jonas Fischer,  JONAS.FISCHER@EXAMPLE.COM  ,U.K.,Furniture,2,915.22,42
ORD1005,2024-08-22,Paul  Fischer ,  paul.fischer@example.com  ,United Kingdom,Furniture,4,28.73,50
ORD2227,09/04/2024,Felix Müller,  felix.müller@example.com  ,UK,Office Supplies,4,€972.64,34
ORD1444,2024-07-06,Emma Schmidt,  emma.schmidt@example.com  ,United Kingdom,Electronics,2,1311.26,21
ORD1032,01.08.2024,  Lukas Fischer,  lukas.fischer@example.com  ,DE,Electronics,5,€491.59,65
ORD1965,March 29 2024,Lukas  Weber ,  lukas.weber@example.com  ,FR,Furniture,1,€763.67,21
ORD2681,March 07 2024,Lukas  Weber ,  LUKAS.WEBER@EXAMPLE.COM  ,spain ,Furniture,2,654.47,44
ORD1893,07.06.2024,Paul Wagner,  Paul.Wagner@Example.Com  ,France,Office Supplies,2,€1128.55,67
ORD1668,September 07 2024,  Anna Weber,  anna.weber@example.com  ,The Netherlands,Electronics,2,"1,457.69",44
ORD2358,03/02/2024,Marie  Weber ,  MARIE.WEBER@EXAMPLE.COM  ,ES,Electronics,5,815.59,46
ORD2406,2024-08-02,Anna  Schmidt ,  anna.schmidt@example.com  ,Netherlands,Electronics,2,"€1,474.65",44
ORD3202,18.08.2024,Emma Becker,  EMMA.BECKER@EXAMPLE.COM  ,United Kingdom,Electronics,4,€145.31,62
ORD2396,05/25/2024,Sofia  Wagner ,  sofia.wagner@example.com  ,United Kingdom,Office Supplies,5,€921.77,46
ORD1151,01/09/2024,Paul Schmidt,  Paul.Schmidt@Example.Com  ,Deutschland,Furniture,1,1080.38,-
ORD3295,2024-08-10,Anna  Klein ,  anna.klein@example.com  ,NL,Electronics,-4,131.32,21
ORD1222,21/02/2024,  Marie Schmidt,  marie.schmidt@example.com  ,spain ,Electronics,4,€85.91,45
ORD3147,2024-06-28,Lukas  Wagner ,  lukas.wagner@example.com  ,España,Electronics,4,"€1,305.04",68
ORD1702,09/09/2024,Sofia  Klein ,  Sofia.Klein@Example.Com  ,ES,Furniture,2,303.34,38
ORD2666,January 17 2024,  Paul Weber,  paul.weber@example.com  ,uk,Office Supplies,null,533.13,50
ORD2444,2024-05-04,Felix  Klein ,  Felix.Klein@Example.Com  ,ES,Electronics,2,€107.25,59
ORD1854,2024-04-13,  Paul Wagner,  PAUL.WAGNER@EXAMPLE.COM  ,NL,Electronics,-4,1250.99,45
ORD2832,04/12/2024,Marie Weber,  Marie.Weber@Example.Com  ,España,Office Supplies,5,€1215.55,55
ORD2586,03/17/2024,  Sofia Weber,  Sofia.Weber@Example.Com  ,U.K.,Office Supplies,3,€1071.47,67
ORD2525,16/06/2024,Marie Wagner,  marie.wagner@example.com  ,NL,Furniture,4,€996.41,64
ORD1113,2024-08-09,  Paul Becker,  Paul.Becker@Example.Com  ,ES,Office Supplies,4,€533.13,56
ORD3096,16.06.2024,  Emma Weber,  emma.weber@example.com  ,Deutschland,Electronics,2,50.05,59
ORD2100,01/28/2024,  Paul Fischer,  Paul.Fischer@Example.Com  ,netherlands,Furniture,4,917.66,43
ORD1206,May 09 2024,  Jonas Schmidt,  Jonas.Schmidt@Example.Com  ,England,Furniture,4,1335.32,65
ORD3187,22/09/2024,  Felix Klein,  felix.klein@example.com  ,france ,Furniture,4,"1,082.40",59
ORD2147,August 23 2024,Paul  Weber ,  paul.weber@example.com  ,spain ,Office Supplies,4,489.53,69
ORD2821,17.09.2024,  Emma Wagner,  emma.wagner@example.com  ,GERMANY ,Furniture,5,873.72,41
ORD2410,April 22 2024,Felix Wagner,  felix.wagner@example.com  ,England,Office Supplies,3,1450.63,29
ORD1889,16/05/2024,  Lukas Fischer,  lukas.fischer@example.com  ,U.K.,Electronics,2,924.18,58
ORD1177,08/09/2024,Lukas  Klein ,  lukas.klein@example.com  ,UK,Office Supplies,3,€354.82,43
ORD1899,24.07.2024,Marie  Klein ,  marie.klein@example.com  ,Netherlands,Office Supplies,2,€651.52,41
ORD1832,13/06/2024,Sofia Klein,  SOFIA.KLEIN@EXAMPLE.COM  ,NL,Office Supplies,4,€203.93,32
ORD2245,10.07.2024,Felix  Klein ,  felix.klein@example.com  ,United Kingdom,Office Supplies,5,€606.35,22
ORD3460,06/11/2024,  Paul Müller,  paul.müller@example.com  ,U.K.,Electronics,5,€479.01,58
ORD2241,01/19/2024,Emma  Schmidt ,  emma.schmidt@example.com  ,Netherlands,Furniture,4,€225.00,59
ORD2982,07.03.2024,Anna Becker,  ANNA.BECKER@EXAMPLE.COM  ,FR,Electronics,4,€40.45,25
ORD1869,June 19 2024,Emma  Schmidt ,  Emma.Schmidt@Example.Com  ,United Kingdom,Office Supplies,1,1255.07,68
ORD2659,May 14 2024,Felix Schmidt,  FELIX.SCHMIDT@EXAMPLE.COM  ,france ,Office Supplies,2,206.47,51
ORD1673,March 30 2024,Anna Fischer, ,uk,Furniture,1,-,43
ORD2374,April 02 2024,Anna Schmidt,  anna.schmidt@example.com  ,spain ,Electronics,3,€987.20,31
ORD2676,10/08/2024,  Jonas Weber,  Jonas.Weber@Example.Com  ,uk,Office Supplies,4,153.80,19
ORD3238,March 28 2024,Marie Schmidt,  MARIE.SCHMIDT@EXAMPLE.COM  ,United Kingdom,Furniture,3,393.78,52
ORD1139,06/03/2024,  Lukas Wagner,  LUKAS.WAGNER@EXAMPLE.COM  ,U.K.,Office Supplies,4,"€1,123.58",40
ORD1489,2024-08-04,Paul  Müller ,  PAUL.MÜLLER@EXAMPLE.COM  ,ES,Office Supplies,1,€138.26,52
ORD1913,09/09/2024,Marie Becker,  MARIE.BECKER@EXAMPLE.COM  ,netherlands,Furniture,3,€305.98,59
ORD2615,July 02 2024,  Felix Klein,  Felix.Klein@Example.Com  ,France,Furniture,3,€194.71,50
ORD2671,September 24 2024,Lukas Wagner,  Lukas.Wagner@Example.Com  ,Netherlands,Office Supplies,1,-,20
ORD2898,April 15 2024,Lukas Weber,  LUKAS.WEBER@EXAMPLE.COM  ,France,Furniture,2,"€1,336.93",42
ORD3207,April 16 2024,  Sofia Becker,  sofia.becker@example.com  , germany,Office Supplies,5,€50.38,34
ORD1812,August 12 2024,Felix Fischer,  Felix.Fischer@Example.Com  ,Germany,Electronics,2,238.93,26
ORD1214,08/02/2024,  Felix Fischer,  Felix.Fischer@Example.Com  ,The Netherlands,Electronics,5,40.09,29
ORD2943,03.09.2024,Emma Fischer,  emma.fischer@example.com  ,Deutschland,Office Supplies,2,€576.88,46
ORD1314,27.02.2024,Sofia  Müller ,  SOFIA.MÜLLER@EXAMPLE.COM  , France,Electronics,2,€376.65,54
ORD1416,August 12 2024,  Paul Fischer,  Paul.Fischer@Example.Com  ,FR,Furniture,3,292.42,30
ORD2029,07.04.2024,Emma Müller, ,France,Furniture,4,€897.82,43
ORD3086,2024-08-30,  Felix Schmidt,  Felix.Schmidt@Example.Com  ,uk,Office Supplies,3,1077.18,22
ORD3101,July 16 2024,Felix  Klein ,  Felix.Klein@Example.Com  ,uk,Furniture,-5,515.34,22
ORD1136,09/13/2024,Felix  Müller ,  felix.müller@example.com  ,France,Electronics,1,€961.73,41
ORD1746,08/10/2024,Jonas  Müller ,  Jonas.Müller@Example.Com  ,Spain,,2,"1,057.71",null
ORD2474,09/16/2024,  Emma Schmidt,  emma.schmidt@example.com  ,DE,Furniture,2, ,20
ORD2122,2024-02-22,Marie Wagner,  Marie.Wagner@Example.Com  ,GERMANY ,Furniture,5,,30
ORD1793,January 23 2024,Marie Weber,  MARIE.WEBER@EXAMPLE.COM  ,NL,Electronics,2,"1,009.80",40
ORD1035,2024-02-17,Felix  Wagner ,N/A,spain ,Furniture,5,€563.21,39
ORD1025,09/05/2024,Marie Müller,  marie.müller@example.com  ,uk,Electronics,2,€397.22,48
ORD1657,23.05.2024,Marie Müller,  marie.müller@example.com  , germany,Furniture,2,€262.30,24
ORD2402,07/03/2024,Lukas Müller,  LUKAS.MÜLLER@EXAMPLE.COM  ,Netherlands,Furniture,3,101.62,21
ORD1449,July 28 2024,Jonas  Weber ,  jonas.weber@example.com  , germany,Electronics,4,945.01,26
ORD2401,03/31/2024,  Lukas Becker,  LUKAS.BECKER@EXAMPLE.COM  ,uk,Electronics,5,948.32,59
ORD2258,September 02 2024,Marie  Klein ,  MARIE.KLEIN@EXAMPLE.COM  ,España,Furniture,1,€248.49,35
ORD1751,08/01/2024,Anna  Klein ,  Anna.Klein@Example.Com  ,France,Electronics,1,"€1,159.75",44
ORD2270,July 03 2024,Marie Schmidt,  Marie.Schmidt@Example.Com  ,france ,Electronics,2,247.50,64
ORD2323,05.01.2024,  Paul Müller,  Paul.Müller@Example.Com  ,netherlands,Office Supplies,3,"1,212.48",39
ORD2449,2024-05-07,  Emma Weber,  Emma.Weber@Example.Com  ,FR,Electronics,5,805.34,28
ORD2052,2024-02-02,  Felix Weber,  felix.weber@example.com  ,France,Furniture,4,"1,232.50",30
ORD1244,20.01.2024,  Paul Fischer,  Paul.Fischer@Example.Com  ,netherlands,Furniture,2,338.64,64
ORD3151,29.06.2024,  Marie Becker,  marie.becker@example.com  ,Spain,Office Supplies,4,"€1,389.45",30
ORD1276,02/10/2024,  Sofia Müller,  sofia.müller@example.com  ,spain ,Electronics,4,891.32,39
ORD3158,29.02.2024,Anna Wagner,  anna.wagner@example.com  ,España,Office Supplies,4,€363.68,63
ORD1588,04/02/2024,  Marie Becker,  Marie.Becker@Example.Com  , France,Electronics,2,479.84,43
ORD1970,03/01/2024,Paul  Klein ,  Paul.Klein@Example.Com  ,france ,Furniture,2,"€1,037.49",67
