order_id,order_date,customer_name,email,country,category,quantity,unit_price,customer_age,revenue
ORD3329,2024-05-15,Jonas Fischer,jonas.fischer@example.com,Germany,Furniture,1.0,216.15,30.0,216.15
ORD2456,2024-08-14,Jonas Klein,jonas.klein@example.com,UK,Electronics,4.0,664.83,43.0,2659.32
ORD2538,2024-04-24,Marie Wagner,marie.wagner@example.com,UK,Office Supplies,4.0,1437.43,53.0,5749.72
ORD2803,2024-09-18,Felix Fischer,felix.fischer@example.com,UK,Furniture,1.0,645.61,69.0,645.61
ORD2620,2024-06-23,Jonas Fischer,jonas.fischer@example.com,France,Electronics,1.0,851.14,37.0,851.14
ORD1773,2024-04-22,Jonas Fischer,jonas.fischer@example.com,UK,Office Supplies,2.0,731.28,44.0,
ORD3496,2024-06-01,Felix Weber,felix.weber@example.com,France,Electronics,3.0,689.62,21.0,2068.86
ORD2035,2024-03-17,Emma Müller,emma.müller@example.com,Netherlands,Furniture,4.0,1397.38,28.0,5589.52
ORD2789,2024-06-01,Paul Schmidt,paul.schmidt@example.com,Spain,Electronics,3.0,438.32,41.0,1314.96
ORD1317,2024-02-07,Paul Wagner,paul.wagner@example.com,France,Furniture,4.0,21.42,30.0,85.68
ORD1963,2024-02-18,Marie Wagner,marie.wagner@example.com,UK,Office Supplies,,452.69,26.0,
ORD1654,2024-03-28,Paul Wagner,paul.wagner@example.com,Spain,Electronics,5.0,1346.7,41.0,6733.5
ORD2020,2024-03-14,Lukas Wagner,lukas.wagner@example.com,Spain,,1.0,855.77,50.0,855.77
ORD2249,2024-01-22,Emma Becker,emma.becker@example.com,France,Office Supplies,4.0,960.03,31.0,3840.12
ORD3226,2024-03-19,Paul Becker,paul.becker@example.com,France,Office Supplies,2.0,1293.88,64.0,2587.76
ORD2912,2024-01-01,Jonas Klein,jonas.klein@example.com,Spain,Electronics,5.0,153.26,61.0,766.3
ORD2692,2024-03-23,Paul Becker,paul.becker@example.com,Germany,Office Supplies,3.0,327.79,43.0,983.37
ORD2233,2024-01-17,Felix Weber,felix.weber@example.com,Spain,Electronics,4.0,226.02,22.0,904.08
ORD2956,2024-08-30,Emma Klein,emma.klein@example.com,Netherlands,Electronics,2.0,1491.13,38.0,2982.26
ORD2865,2024-06-06,Emma Müller,emma.müller@example.com,Spain,,5.0,943.78,42.0,4718.9
ORD1955,2024-07-09,Jonas Klein,jonas.klein@example.com,UK,Office Supplies,3.0,471.16,61.0,1413.48
ORD2972,2024-02-24,Marie Weber,marie.weber@example.com,Netherlands,Electronics,3.0,378.32,58.0,1134.96
ORD3433,2024-02-02,Paul Müller,paul.müller@example.com,Spain,Electronics,2.0,327.24,28.0,654.48
ORD2203,2024-08-07,Emma Becker,emma.becker@example.com,Spain,Furniture,1.0,1332.78,36.0,1332.78
ORD1901,2024-01-07,Paul Müller,paul.müller@example.com,Spain,Furniture,1.0,597.78,58.0,597.78
ORD2670,2024-04-14,Emma Schmidt,emma.schmidt@example.com,Germany,Office Supplies,2.0,1443.31,38.0,2886.62
ORD1513,2024-01-06,Emma Schmidt,emma.schmidt@example.com,France,,2.0,242.52,28.0,485.04
ORD2336,2024-02-10,Lukas Müller,lukas.müller@example.com,France,Office Supplies,4.0,1199.84,29.0,4799.36
ORD1440,2024-08-10,Anna Müller,anna.müller@example.com,Spain,Office Supplies,3.0,889.74,50.0,2669.22
ORD1621,2024-03-23,Anna Schmidt,anna.schmidt@example.com,Spain,Electronics,,221.72,32.0,
ORD2184,2024-06-11,Paul Becker,paul.becker@example.com,UK,Office Supplies,5.0,304.63,62.0,1523.15
ORD1983,2024-09-01,Paul Wagner,paul.wagner@example.com,Netherlands,Electronics,5.0,22.38,29.0,111.9
ORD3043,2024-01-31,Emma Becker,emma.becker@example.com,UK,Office Supplies,1.0,1225.94,53.0,1225.94
ORD2880,2024-01-04,Emma Weber,emma.weber@example.com,Germany,Furniture,5.0,1325.98,67.0,6629.9
ORD2400,2024-03-01,Felix Wagner,,France,Furniture,1.0,959.07,59.0,959.07
ORD3178,2024-07-29,Sofia Weber,sofia.weber@example.com,Spain,Office Supplies,5.0,917.52,69.0,4587.6
ORD2312,2024-02-29,Paul Wagner,paul.wagner@example.com,Netherlands,Electronics,2.0,610.35,35.0,1220.7
ORD1056,2024-09-23,Sofia Wagner,,Spain,Electronics,2.0,1415.08,45.0,2830.16
ORD2708,2024-02-04,Jonas Fischer,jonas.fischer@example.com,Germany,Electronics,2.0,1269.88,20.0,2539.76
ORD2408,2024-08-18,Jonas Wagner,jonas.wagner@example.com,France,Electronics,1.0,563.37,46.0,563.37
ORD1500,2024-07-17,Emma Müller,,UK,Furniture,5.0,1322.96,27.0,6614.8
ORD2159,2024-06-20,Anna Becker,anna.becker@example.com,Germany,Furniture,5.0,1394.74,59.0,6973.7
ORD3034,2024-04-11,Jonas Becker,jonas.becker@example.com,France,Furniture,1.0,53.07,66.0,53.07
ORD2255,2024-02-15,Anna Weber,anna.weber@example.com,Germany,Office Supplies,1.0,923.24,40.0,923.24
ORD1531,2024-07-25,Felix Wagner,felix.wagner@example.com,Netherlands,Office Supplies,5.0,597.21,30.0,2986.05
ORD1425,2024-09-24,Jonas Klein,jonas.klein@example.com,France,Furniture,5.0,59.78,34.0,298.9
ORD2674,2024-07-12,Anna Schmidt,,France,Office Supplies,3.0,731.28,37.0,
ORD1741,2024-09-11,Paul Becker,paul.becker@example.com,France,Office Supplies,5.0,1439.77,50.0,7198.85
ORD3130,2024-01-24,Emma Klein,,Spain,Furniture,1.0,1136.48,62.0,1136.48
ORD3298,2024-01-06,Anna Wagner,anna.wagner@example.com,Netherlands,Office Supplies,3.0,731.28,44.0,
ORD2334,2024-08-21,Anna Weber,anna.weber@example.com,UK,Furniture,3.0,138.21,33.0,414.63
ORD1237,2024-06-06,Emma Becker,emma.becker@example.com,Spain,Electronics,3.0,1247.99,58.0,3743.97
ORD2904,2024-07-26,Marie Klein,marie.klein@example.com,France,Furniture,4.0,158.58,43.0,634.32
ORD2260,2024-02-17,Marie Wagner,marie.wagner@example.com,Spain,Furniture,1.0,1334.81,23.0,1334.81
ORD2450,2024-02-19,Emma Klein,emma.klein@example.com,UK,Electronics,2.0,1430.83,20.0,2861.66
ORD2173,2024-02-08,Emma Wagner,emma.wagner@example.com,Netherlands,Office Supplies,1.0,37.61,52.0,37.61
ORD2605,2024-02-19,Marie Becker,marie.becker@example.com,Spain,Office Supplies,1.0,226.88,51.0,226.88
ORD1605,2024-07-02,Marie Müller,marie.müller@example.com,Germany,Electronics,3.0,580.91,51.0,1742.73
ORD3484,2024-06-20,Jonas Fischer,jonas.fischer@example.com,Netherlands,Office Supplies,,222.37,41.0,
ORD1175,2024-07-18,Marie Klein,marie.klein@example.com,Germany,Electronics,5.0,35.37,29.0,176.85
ORD2737,2024-03-14,Lukas Wagner,lukas.wagner@example.com,France,Electronics,4.0,904.82,63.0,3619.28
ORD2034,2024-02-07,Emma Klein,emma.klein@example.com,Germany,Electronics,2.0,308.49,,616.98
ORD2213,2024-01-17,Lukas Fischer,lukas.fischer@example.com,Netherlands,Electronics,4.0,255.09,33.0,1020.36
ORD2783,2024-01-02,Lukas Müller,lukas.müller@example.com,France,Furniture,4.0,899.73,24.0,3598.92
ORD2480,2024-05-24,Marie Klein,marie.klein@example.com,Germany,Electronics,4.0,911.45,39.0,3645.8
ORD2988,2024-03-08,Jonas Weber,jonas.weber@example.com,Germany,Furniture,5.0,890.76,69.0,4453.8
ORD2434,2024-03-11,Anna Klein,anna.klein@example.com,Spain,Furniture,2.0,361.67,21.0,723.34
ORD3391,2024-06-05,Anna Wagner,anna.wagner@example.com,UK,Electronics,4.0,140.8,30.0,563.2
ORD2390,2024-03-18,Marie Weber,marie.weber@example.com,Germany,Office Supplies,3.0,719.8,32.0,2159.4
ORD2341,2024-08-23,Paul Fischer,paul.fischer@example.com,Spain,Electronics,3.0,925.26,69.0,2775.78
ORD2517,2024-06-25,Anna Klein,anna.klein@example.com,Germany,Furniture,4.0,1335.9,44.0,5343.6
ORD3113,2024-09-20,Marie Müller,marie.müller@example.com,UK,Office Supplies,4.0,507.34,56.0,2029.36
ORD2695,2024-03-26,Paul Fischer,paul.fischer@example.com,Germany,Office Supplies,2.0,1393.18,35.0,2786.36
ORD3132,2024-08-15,Anna Schmidt,anna.schmidt@example.com,France,Furniture,4.0,1323.44,44.0,5293.76
ORD1152,2024-08-05,Sofia Klein,sofia.klein@example.com,Germany,Furniture,2.0,1102.56,57.0,2205.12
ORD2582,2024-09-21,Felix Becker,felix.becker@example.com,Germany,Furniture,4.0,354.23,45.0,1416.92
ORD1211,2024-06-13,Sofia Wagner,sofia.wagner@example.com,Netherlands,Electronics,1.0,333.71,42.0,333.71
ORD3079,2024-09-14,Anna Müller,anna.müller@example.com,Netherlands,Furniture,1.0,563.17,38.0,563.17
ORD3106,2024-02-02,Anna Becker,anna.becker@example.com,Spain,Furniture,1.0,599.04,32.0,599.04
ORD1859,2024-03-22,Felix Müller,felix.müller@example.com,Spain,,1.0,670.31,45.0,670.31
ORD3381,2024-07-20,Sofia Fischer,sofia.fischer@example.com,France,Furniture,5.0,1396.38,37.0,6981.9
ORD1348,2024-09-12,Paul Fischer,paul.fischer@example.com,Spain,Office Supplies,2.0,1070.49,37.0,2140.98
ORD2776,2024-02-14,Paul Fischer,paul.fischer@example.com,Germany,Office Supplies,5.0,685.18,,3425.9
ORD2955,2024-04-01,Paul Weber,paul.weber@example.com,Netherlands,Office Supplies,3.0,679.49,68.0,2038.47
ORD1883,2024-09-03,Lukas Klein,lukas.klein@example.com,UK,Electronics,5.0,85.78,27.0,428.9
ORD3451,2024-06-29,Lukas Becker,lukas.becker@example.com,UK,Office Supplies,2.0,528.96,34.0,1057.92
ORD3490,2024-09-15,Jonas Weber,jonas.weber@example.com,Spain,Furniture,1.0,1075.28,22.0,1075.28
ORD3417,2024-04-30,Jonas Becker,jonas.becker@example.com,Germany,Office Supplies,3.0,1200.22,25.0,3600.66
ORD1264,2024-06-07,Anna Schmidt,anna.schmidt@example.com,France,Electronics,1.0,106.22,,106.22
ORD1291,2024-08-28,Felix Wagner,felix.wagner@example.com,Spain,Furniture,5.0,838.22,48.0,4191.1
ORD1253,2024-09-05,Marie Becker,marie.becker@example.com,France,Furniture,3.0,515.06,64.0,1545.18
ORD2908,2024-07-24,Felix Weber,felix.weber@example.com,Germany,Office Supplies,2.0,964.0,64.0,1928.0
ORD2623,2024-04-08,Felix Klein,felix.klein@example.com,Netherlands,Electronics,2.0,489.03,41.0,978.06
ORD3227,2024-03-20,Paul Weber,paul.weber@example.com,UK,Furniture,4.0,405.22,19.0,1620.88
ORD2178,2024-12-08,Sofia Wagner,sofia.wagner@example.com,UK,,4.0,643.21,52.0,2572.84
ORD3477,2024-08-10,Jonas Müller,jonas.müller@example.com,Germany,Electronics,1.0,1414.79,59.0,1414.79
ORD1022,2024-02-09,Paul Weber,,Spain,Office Supplies,4.0,77.34,62.0,309.36
ORD3041,2024-09-16,Paul Becker,paul.becker@example.com,France,Office Supplies,1.0,73.36,50.0,73.36
ORD3245,2024-01-01,Emma Becker,emma.becker@example.com,Spain,Furniture,5.0,993.47,21.0,4967.35
ORD1700,2024-09-14,Felix Müller,felix.müller@example.com,Germany,Office Supplies,1.0,929.04,49.0,929.04
ORD1881,2024-05-17,Marie Weber,,Netherlands,Office Supplies,,1386.37,39.0,
ORD1338,2024-02-11,Lukas Schmidt,lukas.schmidt@example.com,Netherlands,Office Supplies,1.0,737.09,65.0,737.09
ORD3165,2024-04-18,Emma Fischer,emma.fischer@example.com,Netherlands,Electronics,,1487.63,23.0,
ORD2430,2024-04-12,Marie Müller,marie.müller@example.com,Spain,Electronics,,598.93,61.0,
ORD2980,2024-02-16,Anna Weber,anna.weber@example.com,Spain,Office Supplies,,731.28,51.0,
ORD2282,2024-07-19,Sofia Fischer,sofia.fischer@example.com,Spain,Electronics,3.0,183.7,36.0,551.1
ORD1227,2024-02-05,Anna Wagner,anna.wagner@example.com,Netherlands,Office Supplies,2.0,975.9,36.0,1951.8
ORD3056,2024-03-19,Emma Klein,emma.klein@example.com,France,Furniture,1.0,546.34,69.0,546.34
ORD2487,2024-05-28,Emma Becker,emma.becker@example.com,UK,Furniture,3.0,87.02,59.0,261.06
ORD2388,2024-01-07,Anna Weber,anna.weber@example.com,Spain,Electronics,4.0,1001.04,32.0,4004.16
ORD2404,2024-03-16,Sofia Klein,sofia.klein@example.com,France,Furniture,5.0,1188.7,69.0,5943.5
ORD2451,2024-09-08,Jonas Fischer,jonas.fischer@example.com,UK,Office Supplies,1.0,1369.26,41.0,1369.26
ORD3387,2024-06-24,Felix Müller,felix.müller@example.com,Spain,Office Supplies,5.0,1455.92,45.0,7279.6
ORD2189,2024-09-18,Paul Fischer,paul.fischer@example.com,Netherlands,Office Supplies,4.0,877.53,21.0,3510.12
ORD1857,2024-03-29,Lukas Becker,lukas.becker@example.com,Netherlands,Electronics,,1104.29,24.0,
ORD1592,2024-01-31,Emma Schmidt,emma.schmidt@example.com,Spain,Office Supplies,5.0,731.28,62.0,
ORD2634,2024-02-15,Felix Weber,felix.weber@example.com,UK,Furniture,2.0,871.66,31.0,1743.32
ORD2548,2024-02-24,Felix Schmidt,felix.schmidt@example.com,Netherlands,Electronics,3.0,1302.44,63.0,3907.32
ORD1030,2024-04-14,Marie Schmidt,marie.schmidt@example.com,Netherlands,Electronics,2.0,1376.17,62.0,2752.34
ORD1010,2024-03-01,Lukas Becker,lukas.becker@example.com,UK,Office Supplies,3.0,764.15,51.0,2292.45
ORD2628,2024-03-02,Jonas Schmidt,jonas.schmidt@example.com,France,Office Supplies,3.0,287.59,30.0,862.77
ORD2366,2024-09-08,Anna Becker,anna.becker@example.com,France,Furniture,4.0,733.67,34.0,2934.68
ORD1971,2024-09-11,Lukas Becker,lukas.becker@example.com,France,Furniture,4.0,209.12,27.0,836.48
ORD1710,2024-09-14,Sofia Schmidt,sofia.schmidt@example.com,UK,Furniture,5.0,936.2,64.0,4681.0
ORD3033,2024-07-23,Lukas Wagner,lukas.wagner@example.com,France,Electronics,3.0,276.7,45.0,830.1
ORD2482,2024-08-22,Paul Fischer,paul.fischer@example.com,Spain,Electronics,2.0,311.21,25.0,622.42
ORD3036,2024-04-21,Emma Weber,emma.weber@example.com,Netherlands,Furniture,4.0,177.02,20.0,708.08
ORD1669,2024-04-30,Sofia Schmidt,sofia.schmidt@example.com,Netherlands,Electronics,2.0,228.83,,457.66
ORD1866,2024-01-14,Felix Müller,felix.müller@example.com,France,Electronics,4.0,130.95,53.0,523.8
ORD2192,2024-08-04,Lukas Becker,lukas.becker@example.com,Germany,Office Supplies,4.0,731.28,45.0,
ORD1845,2024-01-24,Lukas Weber,lukas.weber@example.com,Germany,Furniture,5.0,1070.3,34.0,5351.5
ORD1125,2024-08-21,Emma Wagner,emma.wagner@example.com,Netherlands,Furniture,4.0,995.43,,3981.72
ORD1257,2024-01-06,Sofia Müller,sofia.müller@example.com,Spain,Office Supplies,4.0,389.79,44.0,1559.16
ORD3296,2024-08-14,Anna Schmidt,,Netherlands,Furniture,5.0,677.66,47.0,3388.3
ORD3025,2024-03-25,Jonas Wagner,jonas.wagner@example.com,Netherlands,Office Supplies,4.0,33.27,41.0,133.08
ORD2967,2024-05-10,Marie Klein,marie.klein@example.com,Germany,Office Supplies,1.0,229.1,54.0,229.1
ORD2926,2024-06-21,Anna Müller,anna.müller@example.com,Spain,Electronics,1.0,574.64,,574.64
ORD2337,2024-02-09,Marie Becker,marie.becker@example.com,UK,Electronics,1.0,159.19,19.0,159.19
ORD3061,2024-09-08,Jonas Müller,jonas.müller@example.com,Netherlands,Electronics,1.0,39.55,65.0,39.55
ORD2160,2024-07-20,Paul Fischer,paul.fischer@example.com,France,Electronics,4.0,402.79,18.0,1611.16
ORD3011,2024-09-12,Paul Müller,paul.müller@example.com,UK,,5.0,580.47,22.0,2902.35
ORD2028,2024-06-22,Sofia Klein,,Spain,Furniture,5.0,17.84,69.0,89.2
ORD2059,2024-10-01,Anna Müller,anna.müller@example.com,Netherlands,Office Supplies,1.0,1238.61,42.0,1238.61
ORD1198,2024-06-10,Jonas Weber,jonas.weber@example.com,Germany,Electronics,4.0,46.57,59.0,186.28
ORD1628,2024-04-29,Paul Müller,paul.müller@example.com,Spain,Office Supplies,2.0,964.35,40.0,1928.7
ORD1409,2024-04-03,Sofia Schmidt,sofia.schmidt@example.com,Spain,Electronics,3.0,1131.24,35.0,3393.72
ORD3362,2024-02-14,Emma Becker,emma.becker@example.com,UK,Office Supplies,5.0,1392.6,66.0,6963.0
ORD2740,2024-03-19,Sofia Weber,sofia.weber@example.com,Spain,Office Supplies,,150.34,55.0,
ORD3103,2024-09-15,Emma Wagner,emma.wagner@example.com,UK,Furniture,5.0,958.85,30.0,4794.25
ORD2198,2024-03-03,Paul Wagner,paul.wagner@example.com,Netherlands,Electronics,5.0,1052.31,27.0,5261.55
ORD1282,2024-06-16,Sofia Weber,sofia.weber@example.com,France,Furniture,2.0,676.46,53.0,1352.92
ORD3198,2024-05-31,Lukas Müller,lukas.müller@example.com,Netherlands,Electronics,2.0,402.74,37.0,805.48
ORD1839,2024-06-08,Jonas Fischer,jonas.fischer@example.com,Spain,Furniture,3.0,1435.22,56.0,4305.66
ORD2493,2024-04-09,Jonas Weber,jonas.weber@example.com,Germany,Electronics,1.0,1468.23,60.0,1468.23
ORD2226,2024-07-26,Emma Fischer,emma.fischer@example.com,Netherlands,Furniture,1.0,1061.17,54.0,1061.17
ORD1639,2024-09-24,Marie Fischer,marie.fischer@example.com,UK,Office Supplies,2.0,1468.99,57.0,2937.98
ORD2619,2024-03-08,Jonas Fischer,jonas.fischer@example.com,Netherlands,Electronics,4.0,160.5,57.0,642.0
ORD1631,2024-08-29,Anna Schmidt,anna.schmidt@example.com,France,Office Supplies,3.0,731.28,18.0,
ORD2201,2024-03-02,Felix Schmidt,felix.schmidt@example.com,Spain,Electronics,5.0,553.06,59.0,2765.3
ORD2299,2024-05-02,Emma Klein,emma.klein@example.com,UK,Furniture,3.0,1388.63,26.0,4165.89
ORD3382,2024-04-23,Emma Wagner,emma.wagner@example.com,Spain,Furniture,,955.82,61.0,
ORD1412,2024-05-19,Jonas Weber,jonas.weber@example.com,Germany,Office Supplies,1.0,797.54,69.0,797.54
ORD1013,2024-01-13,Anna Fischer,anna.fischer@example.com,Netherlands,Furniture,1.0,175.25,,175.25
ORD1483,2024-07-12,Marie Fischer,marie.fischer@example.com,UK,Furniture,2.0,68.68,54.0,137.36
ORD2821,2024-09-17,Emma Wagner,emma.wagner@example.com,Germany,Furniture,5.0,873.72,41.0,4368.6
ORD2058,2024-02-15,Jonas Wagner,,Spain,Electronics,5.0,1245.99,54.0,6229.95
ORD2995,2024-04-22,Felix Klein,felix.klein@example.com,Germany,Electronics,5.0,769.01,51.0,
ORD1475,2024-01-13,Paul Weber,paul.weber@example.com,Netherlands,Electronics,2.0,410.3,65.0,820.6
ORD3253,2024-03-04,Anna Wagner,anna.wagner@example.com,Netherlands,Electronics,5.0,756.52,69.0,3782.6
ORD2562,2024-04-12,Jonas Klein,jonas.klein@example.com,Spain,Office Supplies,5.0,39.55,59.0,197.75
ORD2639,2024-05-27,Lukas Klein,lukas.klein@example.com,UK,Furniture,3.0,843.29,45.0,2529.87
ORD1656,2024-05-22,Paul Fischer,paul.fischer@example.com,Germany,Furniture,,368.03,64.0,
ORD3030,2024-05-23,Emma Wagner,emma.wagner@example.com,Germany,Office Supplies,5.0,934.6,59.0,4673.0
ORD2141,2024-02-20,Marie Müller,marie.müller@example.com,Netherlands,Electronics,5.0,871.0,23.0,4355.0
ORD1536,2024-02-29,Anna Becker,anna.becker@example.com,Netherlands,Electronics,1.0,1088.76,60.0,1088.76
ORD1967,2024-04-07,Anna Schmidt,anna.schmidt@example.com,Germany,Furniture,5.0,275.28,37.0,1376.4
ORD3229,2024-05-27,Sofia Fischer,sofia.fischer@example.com,UK,Electronics,5.0,769.01,41.0,
ORD2665,2024-09-02,Jonas Schmidt,jonas.schmidt@example.com,Spain,Furniture,5.0,77.58,,387.9
ORD2662,2024-09-08,Anna Becker,anna.becker@example.com,France,Electronics,5.0,1227.41,66.0,6137.05
ORD3438,2024-07-30,Paul Becker,paul.becker@example.com,UK,Office Supplies,2.0,183.57,59.0,367.14
ORD2135,2024-02-20,Lukas Müller,lukas.müller@example.com,Spain,Office Supplies,2.0,370.51,23.0,741.02
ORD2593,2024-04-07,Sofia Wagner,sofia.wagner@example.com,Spain,Furniture,2.0,850.64,54.0,1701.28
ORD2458,2024-09-10,Sofia Müller,sofia.müller@example.com,France,Office Supplies,5.0,1078.56,33.0,5392.8
ORD1482,2024-04-15,Paul Becker,paul.becker@example.com,Germany,Furniture,3.0,130.72,56.0,392.16
ORD2244,2024-01-23,Felix Müller,felix.müller@example.com,Netherlands,Furniture,5.0,771.26,42.0,3856.3
ORD3104,2024-05-01,Anna Weber,anna.weber@example.com,Netherlands,Electronics,3.0,201.52,43.0,604.56
ORD3264,2024-06-09,Felix Fischer,felix.fischer@example.com,France,Furniture,4.0,1257.05,63.0,5028.2
ORD3249,2024-01-25,Sofia Wagner,,France,Electronics,1.0,1078.49,34.0,1078.49
ORD2539,2024-01-14,Anna Becker,anna.becker@example.com,France,Furniture,3.0,386.93,48.0,1160.79
ORD2578,2024-08-19,Felix Fischer,felix.fischer@example.com,Spain,Office Supplies,5.0,381.23,38.0,1906.15
ORD3060,2024-07-20,Jonas Wagner,jonas.wagner@example.com,Germany,Furniture,3.0,705.63,57.0,2116.89
ORD2471,2024-07-12,Jonas Wagner,jonas.wagner@example.com,Netherlands,Office Supplies,3.0,750.14,30.0,2250.42
ORD3345,2024-08-01,Felix Klein,felix.klein@example.com,Netherlands,Electronics,2.0,501.36,41.0,1002.72
ORD3115,2024-09-03,Emma Weber,emma.weber@example.com,France,Electronics,5.0,592.09,30.0,2960.45
ORD2600,2024-01-23,Lukas Becker,lukas.becker@example.com,France,Office Supplies,2.0,1076.67,21.0,2153.34
ORD2533,2024-08-02,Felix Müller,felix.müller@example.com,Netherlands,Electronics,5.0,66.17,21.0,330.85
ORD2906,2024-05-21,Jonas Becker,jonas.becker@example.com,Netherlands,Office Supplies,2.0,531.67,18.0,1063.34
ORD1811,2024-04-15,Jonas Weber,jonas.weber@example.com,Netherlands,Furniture,1.0,754.63,55.0,754.63
ORD2370,2024-03-31,Anna Klein,anna.klein@example.com,Spain,Office Supplies,3.0,304.05,58.0,912.15
ORD1153,2024-06-25,Felix Becker,felix.becker@example.com,Spain,Office Supplies,5.0,638.33,37.0,3191.65
ORD2328,2024-02-05,Sofia Weber,sofia.weber@example.com,France,Office Supplies,2.0,203.03,18.0,406.06
ORD1042,2024-05-04,Anna Weber,anna.weber@example.com,UK,Furniture,3.0,1353.51,,4060.53
ORD2240,2024-04-13,Anna Wagner,anna.wagner@example.com,UK,Office Supplies,2.0,731.28,61.0,
ORD2418,2024-02-07,Felix Fischer,felix.fischer@example.com,France,Electronics,5.0,715.61,55.0,3578.05
ORD1878,2024-02-19,Paul Becker,paul.becker@example.com,Netherlands,Electronics,4.0,316.8,65.0,1267.2
ORD2949,2024-04-26,Sofia Klein,sofia.klein@example.com,France,Furniture,3.0,736.41,45.0,2209.23
ORD3205,2024-08-27,Marie Müller,,UK,Office Supplies,4.0,500.52,53.0,2002.08
ORD2483,2024-04-15,Felix Wagner,felix.wagner@example.com,UK,Office Supplies,5.0,1379.26,41.0,6896.3
ORD1359,2024-08-20,Felix Wagner,felix.wagner@example.com,France,Furniture,5.0,1222.84,27.0,6114.2
ORD1055,2024-02-13,Marie Wagner,marie.wagner@example.com,UK,Furniture,3.0,304.72,,914.16
ORD1879,2024-06-22,Lukas Weber,lukas.weber@example.com,Spain,Furniture,3.0,380.43,51.0,1141.29
ORD2318,2024-03-24,Jonas Schmidt,jonas.schmidt@example.com,Germany,Electronics,3.0,1182.32,51.0,3546.96
ORD1026,2024-04-01,Marie Becker,marie.becker@example.com,France,Electronics,3.0,400.04,,1200.12
ORD1680,2024-05-12,Jonas Fischer,jonas.fischer@example.com,France,Furniture,4.0,274.07,45.0,1096.28
ORD2238,2024-05-14,Anna Müller,anna.müller@example.com,Netherlands,Electronics,3.0,518.66,21.0,1555.98
ORD2513,2024-06-01,Felix Müller,felix.müller@example.com,Germany,Furniture,5.0,1010.39,43.0,5051.95
ORD1135,2024-08-08,Sofia Fischer,sofia.fischer@example.com,Spain,Office Supplies,1.0,283.58,49.0,283.58
ORD2534,2024-01-03,Marie Klein,marie.klein@example.com,UK,,1.0,681.25,19.0,681.25
ORD2377,2024-07-07,Emma Weber,emma.weber@example.com,Spain,Office Supplies,4.0,175.61,58.0,702.44
ORD3390,2024-06-07,Emma Wagner,emma.wagner@example.com,UK,Electronics,3.0,548.52,22.0,1645.56
ORD2000,2024-01-09,Felix Wagner,felix.wagner@example.com,UK,Furniture,3.0,425.95,,1277.85
ORD2862,2024-04-10,Emma Becker,emma.becker@example.com,UK,Office Supplies,3.0,635.09,48.0,1905.27
ORD2064,2024-07-28,Jonas Klein,jonas.klein@example.com,Spain,Furniture,1.0,1370.81,21.0,1370.81
ORD1396,2024-03-05,Sofia Schmidt,sofia.schmidt@example.com,France,Electronics,3.0,1170.89,47.0,3512.67
ORD1053,2024-09-15,Marie Schmidt,marie.schmidt@example.com,Netherlands,Electronics,2.0,949.26,49.0,1898.52
ORD1178,2024-04-01,Anna Weber,anna.weber@example.com,UK,Furniture,1.0,892.02,,892.02
ORD1507,2024-06-01,Anna Becker,anna.becker@example.com,Spain,Electronics,1.0,112.36,51.0,112.36
ORD1300,2024-03-20,Jonas Wagner,jonas.wagner@example.com,Netherlands,Electronics,5.0,255.65,19.0,1278.25
ORD2552,2024-07-21,Anna Müller,,UK,Furniture,1.0,541.75,,541.75
ORD2663,2024-02-19,Sofia Weber,sofia.weber@example.com,France,,2.0,1053.84,29.0,2107.68
ORD2001,2024-04-26,Marie Fischer,marie.fischer@example.com,Netherlands,Office Supplies,2.0,597.84,36.0,1195.68
ORD1078,2024-01-09,Emma Klein,emma.klein@example.com,Germany,Furniture,4.0,268.28,65.0,1073.12
ORD1995,2024-03-02,Emma Fischer,emma.fischer@example.com,France,Furniture,5.0,386.59,51.0,1932.95
ORD1726,2024-08-25,Lukas Klein,lukas.klein@example.com,Germany,Furniture,3.0,899.99,61.0,2699.97
ORD1228,2024-03-26,Anna Klein,anna.klein@example.com,Germany,Office Supplies,,1194.47,66.0,
ORD1818,2024-08-21,Paul Klein,paul.klein@example.com,UK,Office Supplies,1.0,1172.0,48.0,1172.0
ORD2397,2024-04-24,Marie Schmidt,marie.schmidt@example.com,UK,Furniture,1.0,101.99,57.0,101.99
ORD1988,2024-04-18,Felix Becker,felix.becker@example.com,Germany,Furniture,2.0,691.41,38.0,1382.82
ORD1029,2024-05-05,Paul Weber,paul.weber@example.com,Germany,Furniture,5.0,283.72,61.0,1418.6
ORD2657,2024-06-09,Lukas Wagner,lukas.wagner@example.com,Netherlands,Electronics,2.0,908.68,22.0,1817.36
ORD1561,2024-06-11,Marie Müller,marie.müller@example.com,UK,Electronics,1.0,352.24,64.0,352.24
ORD1225,2024-03-10,Jonas Fischer,jonas.fischer@example.com,UK,Furniture,2.0,915.22,42.0,1830.44
ORD1005,2024-08-22,Paul Fischer,paul.fischer@example.com,UK,Furniture,4.0,28.73,50.0,114.92
ORD2227,2024-04-09,Felix Müller,felix.müller@example.com,UK,Office Supplies,4.0,972.64,34.0,3890.56
ORD1444,2024-07-06,Emma Schmidt,emma.schmidt@example.com,UK,Electronics,2.0,1311.26,21.0,2622.52
